"id","part","m","int_t","target_n","beta_m","beta_s","v_sh","v_r","setup_r_a","setup_r_b","exp_t","thr"
123,4,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,5,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,6,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,7,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,8,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,9,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,10,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
124,1,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,2,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,3,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,4,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,5,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,6,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,7,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,8,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,9,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
124,10,30,0.5,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
125,1,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,2,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,3,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,4,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,5,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,6,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,7,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,8,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,9,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
125,10,10,0.2,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
126,1,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,2,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,3,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,4,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,5,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,6,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,7,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,8,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,9,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
126,10,30,0.2,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
127,1,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,2,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,3,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,4,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,5,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,6,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,7,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,8,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,9,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
127,10,10,0.5,788,2.954,0.2889,30,100,90,6,4.27333596743694,5.12800316092433
128,1,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,2,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,3,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,4,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,5,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,6,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,7,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,8,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,9,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
128,10,30,0.5,788,2.954,0.2889,30,100,90,6,2.31333421136787,2.77600105364144
